scorer,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020
bodyparts,head1,head1,head1,body1,body1,body1,tail1,tail1,tail1,head2,head2,head2,body2,body2,body2,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
6821,1208.6439,470.0876,0.25615478,1193.2401,435.1382,0.25633147,68.72881,634.9917,0.15839426,1213.3018,467.32465,0.2706274,50.663406,623.3397,0.17538357,1213.0975,469.96582,0.17800078
6822,1209.168,470.98892,0.25554663,1193.4758,434.97012,0.25921476,68.453415,635.75665,0.14932056,1209.9552,463.6419,0.24567375,50.2449,623.9633,0.18430501,1212.9941,469.98187,0.17678666
6823,1209.7185,471.2999,0.25076956,1193.4578,435.1447,0.25848326,68.37382,635.62537,0.14511846,1210.6157,464.6591,0.23887995,49.98839,623.9353,0.18296137,1212.9073,470.3416,0.17536443
6824,1210.4357,471.73492,0.25589174,1193.5287,435.59903,0.25904456,68.51804,637.10297,0.15088461,1211.3641,465.277,0.23928049,49.860054,624.8593,0.18117246,1212.8793,470.43518,0.17442791
6825,1211.0659,472.62146,0.25631362,1193.6174,435.6023,0.25261536,57.262466,642.6515,0.16119401,1211.8855,466.8316,0.23697813,49.569794,625.49615,0.18157259,1212.6719,470.81863,0.17100617
6826,1211.5164,472.88452,0.2575264,1193.8796,435.9634,0.25037405,57.280212,642.32654,0.16467787,1212.3615,467.3744,0.24095522,49.4294,625.7644,0.18740532,1212.5988,470.92206,0.16882803
6827,1212.2601,473.43597,0.25907665,1194.041,435.82278,0.25973418,57.7215,642.39496,0.17058961,1213.3304,468.65643,0.23806266,49.786076,626.0027,0.19039422,1212.5195,471.44046,0.16512975
6828,1212.7744,473.8191,0.2623258,1194.3744,436.10858,0.26543084,57.21261,641.37445,0.1839377,1213.8735,469.0423,0.24701448,49.32143,626.3035,0.19394448,1212.4932,471.88242,0.16205418
6829,1213.2434,474.49496,0.2520178,1194.3378,436.07104,0.2580053,57.064896,642.1902,0.17986481,1214.3762,470.10117,0.25111565,49.104008,626.74817,0.18547463,1212.1544,472.39084,0.15612315
6830,1214.7256,476.20654,0.2517066,1194.4861,436.17438,0.27802125,1175.503,425.65945,0.16978288,1216.1807,472.50998,0.27547234,34.71451,604.01056,0.1779829,1212.0975,473.72324,0.13933511
6831,1215.0963,476.50253,0.24698798,1194.48,436.1575,0.26207322,57.82219,642.6127,0.16109797,1216.6617,472.72815,0.27863717,34.934658,603.5386,0.17405647,1212.0359,473.82205,0.13715118
6832,1215.3534,476.7132,0.24425289,1194.315,436.11823,0.2708815,1175.5475,425.81763,0.16815425,1217.0465,473.4573,0.2790533,35.1095,603.144,0.17017399,1212.1392,474.2784,0.13007097
6833,1216.4341,477.58038,0.24647185,1194.5638,436.34625,0.273692,1175.3842,425.8753,0.17348354,1218.3809,474.35806,0.2902965,35.369385,602.8001,0.17437473,1212.0441,474.91745,0.12221859
6834,1216.5492,478.0087,0.24735063,1194.5669,436.25607,0.2694722,1175.2892,425.66,0.16794053,1218.5262,474.85858,0.2926464,35.18567,602.1587,0.1709004,1211.8479,475.26175,0.12327085
6835,1216.9595,478.1373,0.24622597,1194.4525,436.26694,0.27073285,1175.3936,425.291,0.17006123,1219.0825,475.03317,0.29390728,35.451958,602.1485,0.17582357,1211.8829,475.423,0.11831403
6836,1217.4597,478.5473,0.24437812,1194.7745,436.15778,0.2655653,1175.2949,425.332,0.1640682,1219.6567,475.62167,0.2931702,35.05237,601.8627,0.1720846,1217.456,484.449,0.11680578
6837,1217.5651,478.94672,0.23328798,1194.4924,436.1449,0.2711839,1175.6875,425.39377,0.17064498,1218.2532,473.22095,0.29662192,35.055817,601.55316,0.16790721,1217.2932,484.16052,0.12496914
6838,1217.4816,479.24933,0.23439586,1194.4376,435.84225,0.27707332,1175.4678,425.3419,0.17737989,1218.2653,473.56796,0.2993605,18.731703,575.4237,0.17070335,1217.1545,483.94974,0.13146143
6839,1213.0989,477.36472,0.24422073,1194.6068,436.37622,0.2835701,1175.5043,425.57028,0.17569472,1218.9596,474.12488,0.29915926,18.843145,575.618,0.16944543,1217.037,483.72568,0.13473159
6840,1213.2891,478.03616,0.26289308,1194.8596,436.66968,0.2765045,1175.862,425.5979,0.16901815,1218.9662,474.9032,0.28338602,35.002377,600.94226,0.17606649,1216.5654,483.15,0.14841071
6841,1213.5231,478.3631,0.2540633,1194.7135,436.61172,0.271059,1175.8457,425.65524,0.16589583,1219.3687,475.20187,0.27922383,19.028126,575.3917,0.17625347,1216.5504,483.22485,0.1437549
6842,1213.7435,479.07834,0.26134682,1194.6033,437.20404,0.25092486,37.18371,623.29224,0.15628634,1219.8716,475.8072,0.2907514,19.26508,575.16504,0.17119399,1216.4287,483.10226,0.14568505
6843,1213.9716,479.8385,0.26583728,1194.3762,436.67484,0.27969843,1175.7688,425.846,0.16573243,1219.9087,476.3195,0.28607938,19.670593,575.18335,0.17049296,1216.4275,483.0828,0.15041244
6844,1214.1232,480.49167,0.26942176,1194.4481,437.27866,0.26581523,1189.3286,444.8629,0.15996228,1220.1384,476.88736,0.2821653,19.890188,575.2951,0.17318684,1216.343,482.96542,0.15609439
6845,1214.6255,481.25693,0.27327818,1194.471,437.04803,0.26855537,1175.708,425.68652,0.16392836,1213.861,481.09183,0.2854928,19.970743,575.17334,0.17640755,1216.3993,482.9192,0.15547362
6846,1214.9403,482.73773,0.28598204,1194.2979,437.2897,0.24463728,37.052937,623.1998,0.16370712,1214.1942,482.2863,0.28199792,20.25069,575.04266,0.17600495,1216.2332,482.7534,0.16350126
6847,1215.3379,483.27805,0.28991288,48.293957,628.59,0.23690806,37.018894,623.09375,0.17133741,1214.8584,482.74008,0.29098526,1215.4711,497.6326,0.17894733,1216.2085,482.72195,0.15974674
6848,1216.1898,484.08615,0.28976768,48.752308,628.2297,0.24963869,37.31636,623.09326,0.1739,1215.7949,483.4403,0.29810748,1215.2092,497.15836,0.18862548,1216.16,482.65906,0.15882805
6849,1216.6803,484.64914,0.28504175,48.334713,628.5887,0.23779944,36.975796,623.05005,0.1736631,1216.4255,483.88474,0.302789,1215.1686,496.68292,0.19279851,1216.1853,482.55334,0.15625422
6850,1216.9435,484.9891,0.28935945,48.319542,627.90015,0.24263482,37.18244,623.0453,0.17875206,1216.6831,484.09164,0.3139097,1215.0621,496.48132,0.20386639,1216.0568,482.40057,0.15711986
6851,1217.8873,486.50168,0.28775504,39.14247,611.6983,0.24505788,37.193905,622.7189,0.18567917,1217.6002,485.605,0.29764926,1214.4271,496.0968,0.19439436,1229.3721,488.35046,0.15442635
6852,1218.37,486.68814,0.28668374,1199.6141,455.8991,0.25247046,37.67459,622.7446,0.17726491,1218.3318,485.65518,0.29992747,1214.3536,496.02682,0.19201684,1228.7455,488.42993,0.15320593
6853,1218.6951,487.08408,0.28289855,39.083263,611.6404,0.25462016,37.34988,622.787,0.18770134,1218.675,485.98288,0.3028115,1214.0693,495.98636,0.19361791,1228.7345,488.51694,0.15102722
6854,1218.6058,487.3047,0.27970007,38.71965,611.7481,0.249359,37.27348,622.9425,0.18509142,1218.5997,486.17755,0.2922547,1214.0646,495.88272,0.18578807,1228.8744,488.54132,0.1469572
6855,1218.9308,487.6907,0.2806936,1199.667,455.84906,0.24598439,37.72372,622.36163,0.17420116,1218.9326,486.52417,0.28969988,1213.9106,495.79807,0.18427497,1229.0497,488.56293,0.14849216
6856,1219.1188,487.94888,0.2787456,39.169296,611.35657,0.24177407,37.714207,622.32135,0.18171413,1219.12,486.8456,0.2781621,1213.7836,495.61032,0.17506322,1229.1128,488.57535,0.1467795
6857,1219.2485,488.1384,0.2775581,39.332973,611.1883,0.24017817,37.71501,622.2305,0.18141441,1219.3541,487.09793,0.28624505,1213.6069,495.71436,0.1765841,1228.9795,488.71667,0.14732403
6858,1219.301,488.4711,0.28093737,39.21563,611.1862,0.24248262,37.581463,622.0437,0.18269005,1219.3549,487.3818,0.2804162,1213.4728,495.7562,0.1731008,1229.1765,488.77084,0.14743951
6859,1219.7693,489.02112,0.27831924,39.24641,611.1433,0.2378922,37.669125,622.0907,0.17788361,1219.8341,487.88147,0.28274903,1213.3777,495.48624,0.17263615,1229.0166,488.67245,0.14911523
6860,1219.9236,489.25342,0.27772567,39.11315,611.1542,0.2432201,37.84858,622.0731,0.18061735,1220.0353,488.12,0.27403414,20.777874,574.3474,0.16482747,1229.126,488.623,0.14983723
6861,1220.1552,489.71164,0.2757041,39.07659,611.20166,0.24923453,37.8925,622.5777,0.18623748,1220.0848,488.56323,0.26233488,37.29921,596.8762,0.16629875,1229.2689,488.82227,0.15035783
6862,1220.6506,490.37024,0.27690998,1200.39,456.26755,0.2516428,37.668053,622.7798,0.18346561,1220.6183,489.2478,0.2753489,20.76986,574.2909,0.16261715,1229.089,489.05945,0.14919195
6863,1221.1951,491.07825,0.2766285,1200.694,456.37994,0.2519936,37.77897,622.9896,0.18024032,1221.108,490.05264,0.2877983,1208.6554,465.89462,0.16463375,1228.9585,489.5822,0.14641428
6864,1221.5876,491.44424,0.25750485,39.057907,611.30804,0.25708017,37.841976,622.76843,0.1841534,1221.5581,490.5811,0.28550828,37.42729,596.6689,0.16961737,1228.7299,489.71686,0.14502421
6865,1221.748,491.99033,0.25489777,39.052803,611.4505,0.26336506,37.833412,622.80414,0.18567899,1221.5153,490.9857,0.2756053,16.766033,560.7245,0.17118469,1228.8593,490.07153,0.13869223
6866,1221.9722,492.43338,0.2526133,39.12929,611.2174,0.26295242,37.774242,622.4088,0.18457805,1221.8826,491.56427,0.28026876,16.87999,561.1925,0.16968825,1228.8943,490.22607,0.14328866
6867,1222.3708,492.68298,0.24647391,39.20069,611.25806,0.27184317,37.879856,622.40704,0.18710768,1222.2349,491.80185,0.27920425,17.258327,560.94226,0.17472732,1228.8689,490.41104,0.1410657
6868,1222.1512,492.90604,0.2394714,38.875698,611.59064,0.2785151,37.780304,622.8003,0.18939354,1221.9987,492.14908,0.27496946,17.430569,560.91766,0.17277709,1229.2042,490.6581,0.1378139
6869,1222.2032,493.17053,0.23545262,38.71651,611.5115,0.27404386,37.683064,622.63367,0.18461646,1221.9763,492.4266,0.27206886,17.535244,560.696,0.16819215,1229.0828,490.93472,0.13819966
6870,1222.5945,493.29895,0.23947167,38.859253,611.3755,0.27922386,37.746548,622.57117,0.18845917,1222.4825,492.51566,0.2799915,17.4878,560.9016,0.16494903,1228.9395,490.98364,0.1386714
6871,1222.7623,493.6019,0.24083123,38.96424,611.21735,0.27818075,37.754456,622.6238,0.18359806,1222.642,492.8714,0.27552372,17.696896,560.8574,0.16999432,1228.7892,491.01794,0.13874483
6872,1222.9191,493.87564,0.23719624,39.14454,611.39996,0.27004597,37.755287,622.7523,0.18334566,1222.8301,492.9511,0.28193521,17.841091,560.5669,0.17343482,1228.691,491.21054,0.14009288
6873,1223.0818,493.94208,0.23857772,39.338085,611.412,0.2688628,37.76528,622.39716,0.18730512,1222.8884,493.2365,0.28328344,17.837517,560.4889,0.1694825,1228.8707,491.26993,0.13782492
6874,1223.2667,494.07336,0.23254777,39.03946,611.564,0.27513197,37.790653,622.503,0.18947037,1223.0406,493.34412,0.2823731,17.988071,560.1503,0.17242092,1228.7808,491.3517,0.13602906
6875,1223.8976,494.62152,0.22779328,38.772667,611.45337,0.28653476,37.604816,622.3489,0.19505008,1223.561,493.97925,0.28958467,17.942392,560.1927,0.16776314,1228.5529,491.83075,0.13296133
6876,1223.982,494.728,0.23336187,39.108006,611.8609,0.25314257,37.943886,622.5892,0.18367329,1223.5659,494.11127,0.28162053,1208.5377,466.17444,0.16501431,1231.855,503.6632,0.13462666
6877,1224.5863,495.16782,0.23679554,39.151947,611.56415,0.25498855,37.901737,622.0872,0.18492363,1224.0728,494.64136,0.28643346,1208.8969,466.5138,0.16557476,1231.5447,503.30374,0.1398719
6878,1224.2523,495.26703,0.2224559,1204.9962,466.92743,0.23212375,37.758972,622.04224,0.16966818,1223.2728,489.62704,0.2833025,1208.6138,466.19028,0.15823275,1231.6233,503.44128,0.139619
6879,1224.7156,495.65768,0.21489666,1205.6115,467.02963,0.24432634,38.042816,621.63904,0.15913735,1223.3959,490.19037,0.28755283,1209.0931,466.14352,0.14912954,1231.2886,503.0425,0.14402774
6880,1222.6189,490.4022,0.21785247,1205.5894,467.42123,0.2458057,37.68221,621.37976,0.17039312,1223.3425,490.38812,0.29053622,1209.0471,466.44263,0.15188429,1231.1116,502.83057,0.14786363
6881,1223.2788,491.46085,0.22728789,1205.8538,467.6578,0.2622573,37.653362,622.0442,0.16944174,33.664665,541.41364,0.29561925,1209.2533,466.4794,0.1490414,1230.7262,502.45184,0.15080889
6882,1223.5645,492.12204,0.23356134,1205.9552,467.73682,0.2584308,1190.6272,458.24387,0.1587105,34.657806,541.0426,0.30468625,30.09415,574.21484,0.1583991,1230.5963,502.4584,0.15181428
6883,1223.4845,492.05936,0.2221103,1205.8423,467.7011,0.2564517,37.38062,620.77795,0.16330434,35.497982,541.0734,0.29312915,29.511612,574.20496,0.16508715,1230.6373,502.56476,0.14907466
6884,1223.808,492.48114,0.2290011,1206.2892,467.7235,0.27157214,1191.0104,458.38385,0.16985185,36.124184,540.7996,0.30087006,32.323112,594.831,0.17643157,1230.379,502.37494,0.15304822
6885,1223.9076,492.89853,0.22718048,1206.2318,467.6992,0.26591352,1190.7598,458.13394,0.16111429,1224.843,492.34314,0.27849352,31.709576,594.32855,0.18109375,1230.4368,502.436,0.15204641
6886,1224.4534,493.43427,0.23231228,1206.3605,467.9168,0.27687854,1191.122,458.55563,0.17047387,1225.3345,492.72446,0.27909532,30.44375,581.58777,0.2024759,1230.3517,502.31155,0.15601718
6887,1224.3682,493.67355,0.22985522,1206.3334,467.8934,0.25747558,32.051926,596.13605,0.17116356,1225.2822,493.06244,0.28900963,30.50232,581.27057,0.20970786,1230.3588,502.4708,0.15434662
6888,1225.2518,494.6562,0.2425133,1206.2784,467.97028,0.263675,31.839325,595.95593,0.18143542,1226.1638,493.87143,0.28591776,30.694475,580.6751,0.22380331,31.666965,584.00195,0.16276209
6889,1225.2888,494.62897,0.23860034,1206.4342,467.76483,0.25729766,31.701107,595.62085,0.17879792,1226.1653,493.75723,0.27839023,31.049788,580.3115,0.23171717,31.786762,583.9287,0.16617876
6890,1225.2424,495.01102,0.23212785,33.724926,591.90533,0.25065067,31.652597,595.9271,0.17730092,1226.072,494.1682,0.2752787,31.305857,580.30743,0.24324907,31.939396,584.16504,0.17244253
6891,1225.7274,496.18207,0.2266824,33.40381,591.6064,0.26421323,31.40857,596.1184,0.18278868,1226.5804,495.07523,0.25212154,31.391735,580.08954,0.24945122,31.977592,584.12225,0.17584723
6892,1226.0488,496.49484,0.22975257,33.524513,591.4196,0.26285747,31.108446,596.16315,0.1788988,1227.0415,495.31735,0.2539112,31.781754,579.6562,0.24905324,31.531883,583.81476,0.17808987
6893,1226.324,497.42578,0.23008236,33.344345,592.0905,0.2656808,31.132587,596.52747,0.17848489,1227.3907,496.11356,0.25301495,31.761292,579.73004,0.24540135,31.222803,583.77014,0.17253354
6894,1227.0219,498.48126,0.23433498,32.72203,578.7257,0.28604412,30.974373,596.224,0.18847038,38.161617,527.71515,0.2524746,32.252518,579.0365,0.23380765,1229.918,501.89053,0.15895385
6895,1227.2247,498.35153,0.24052447,1207.088,468.29416,0.289393,30.951317,596.32355,0.18920492,38.183907,527.39545,0.2457657,32.2746,578.8072,0.22490686,1229.817,501.7341,0.16173637
6896,1227.2742,498.0934,0.24100125,32.78327,578.50854,0.29248574,31.04185,596.59735,0.18651572,38.12897,526.9193,0.249181,32.531834,578.7477,0.22809201,1230.1626,501.66788,0.1638979
6897,1224.75,499.6895,0.23082513,32.828423,578.3486,0.28589177,31.040754,596.55145,0.18545885,38.048637,526.42926,0.24972165,32.322933,578.624,0.21736775,1230.0579,501.53012,0.1616475
6898,1224.9832,499.89923,0.23957959,32.80097,578.08405,0.287649,31.122883,596.4024,0.18050288,38.486603,526.558,0.24780789,32.275314,578.4467,0.21704967,1229.7954,501.50748,0.16582265
6899,1224.8965,499.92584,0.2376006,33.02468,578.12823,0.2847464,31.1132,596.4668,0.18382372,38.121666,526.5249,0.23497948,31.895061,567.3093,0.20762613,1229.9137,501.44272,0.16390064
6900,1225.0941,500.2495,0.24116728,33.140728,578.19135,0.29386964,1190.1909,457.33206,0.18706127,38.4806,526.672,0.23832086,31.919804,567.0755,0.21725005,1229.7606,501.54062,0.16719061
6901,1225.2152,500.72122,0.23951453,1207.4252,469.07474,0.2873205,1190.3989,457.564,0.18027045,38.61087,526.2984,0.24079722,31.857111,567.10394,0.21137652,1229.6058,501.56247,0.1677827
6902,1225.5709,500.48184,0.23933434,33.03592,578.09326,0.2909662,1190.5919,457.67865,0.17774324,38.66088,526.5051,0.23689371,31.65378,566.48584,0.21706206,1229.7229,501.62277,0.16846597
6903,1226.0331,500.5381,0.24318439,33.016655,578.20056,0.29077664,1190.885,457.86816,0.17894773,38.96514,521.4251,0.23700337,31.939497,566.1394,0.22785424,1229.8691,501.43588,0.16800064
6904,1226.2073,500.6508,0.24114917,33.04765,578.1344,0.28843075,31.173506,596.298,0.1747164,38.885067,521.0479,0.24925475,32.21654,565.70184,0.23255375,32.870926,569.6268,0.16767731
6905,1226.4731,500.98203,0.23848218,33.03961,577.9444,0.29225355,1190.6533,457.5553,0.1819086,38.710495,520.4605,0.25311738,31.913345,565.593,0.23985445,32.429703,569.6704,0.17479813
6906,1227.542,501.86267,0.25084472,33.18472,578.04346,0.29376256,31.182306,595.28156,0.18281537,39.555954,517.46216,0.26394814,32.44823,564.8617,0.2347911,32.35762,569.0315,0.1701055
6907,1227.8335,502.01593,0.2584017,33.229713,577.9879,0.29352596,31.070465,595.21155,0.18498732,39.482437,517.2035,0.25204906,32.96965,564.61554,0.2366266,33.152935,568.9711,0.17300162
6908,1228.122,502.07993,0.25337106,33.590523,578.2768,0.29727384,30.95733,595.38544,0.18713263,39.863422,516.3778,0.2503408,33.065716,564.3667,0.23303884,32.76595,568.4236,0.16511457
6909,1228.6936,502.65378,0.258883,33.66623,578.0449,0.2930328,31.09507,595.0199,0.18481492,40.202663,515.2939,0.25112343,33.19789,564.3616,0.2294167,1229.8691,501.95667,0.16346353
6910,1228.9943,502.53644,0.2569868,33.598522,578.4234,0.2931815,1190.4875,457.284,0.18598934,40.517,514.92896,0.25808743,33.024094,564.30615,0.22341375,1229.7837,501.8123,0.16303104
6911,1229.8572,502.60202,0.26162875,33.820656,578.49384,0.29089168,1189.7092,456.78583,0.18301079,40.096916,513.9504,0.26822025,33.163616,564.1841,0.21933982,1229.9077,501.60474,0.16392562
6912,1228.7847,502.2841,0.2511811,33.763004,578.3211,0.30389056,30.965698,594.84717,0.18471289,40.21439,512.86316,0.27210245,33.091698,564.123,0.22553527,1230.9691,500.936,0.1545117
6913,1229.4878,500.74594,0.25830108,33.659004,578.52405,0.30931434,31.01492,594.5545,0.18867785,40.38933,512.5637,0.26269653,33.15901,564.26385,0.21924806,32.04284,568.39374,0.14554796
6914,1230.4629,499.618,0.2467491,33.942886,578.52325,0.30521357,30.858269,594.60254,0.1834949,40.358345,511.7899,0.27667758,33.31641,564.00714,0.21530437,31.889427,568.07715,0.14265533
6915,1231.8025,498.59195,0.25663453,33.933712,578.5704,0.30554172,31.039259,594.5838,0.1835755,39.924183,511.11893,0.27775025,33.333374,563.9797,0.21183977,32.233463,568.041,0.14039025
6916,1234.0027,496.8546,0.25220576,33.95712,578.8333,0.30788258,30.988312,594.6231,0.18478225,40.087948,510.40527,0.27105084,33.668236,563.70416,0.21232203,32.556652,567.80676,0.13953707
6917,1235.1627,496.02542,0.24770471,33.698895,579.3373,0.30643195,30.767841,594.10583,0.18963824,40.38584,510.40393,0.26625293,33.550144,563.7514,0.20809728,32.133263,567.6203,0.13516489
6918,1237.3107,495.20966,0.24249965,33.963963,578.716,0.30113265,30.797812,593.6973,0.18210688,40.49386,509.67917,0.2699302,33.851067,563.45624,0.2100623,32.04037,567.57635,0.14006308
6919,1237.7383,494.72363,0.2310279,33.962685,578.48755,0.30883366,30.83783,593.01514,0.17909898,38.9042,508.59134,0.26843518,33.6837,563.6412,0.20678847,31.970312,567.83606,0.13628757
6920,1238.6942,494.74777,0.23713538,33.81436,579.03253,0.30158237,30.98286,594.008,0.18354742,38.994305,508.79086,0.25894642,33.793,563.65027,0.2045543,31.949947,567.61145,0.13103127
6921,1241.1167,496.31113,0.21610874,34.24841,578.61957,0.2935846,30.834808,593.38165,0.17694242,39.754795,508.08206,0.26081893,33.54271,550.95856,0.2125755,34.198776,554.01874,0.14303562
6922,1242.1334,496.88507,0.2185131,33.947918,578.7563,0.29696533,30.802992,593.5213,0.1795472,40.231842,507.69434,0.26530904,33.441055,550.66565,0.20773572,1248.1835,501.46497,0.14359522
6923,1242.9309,497.46796,0.21916783,34.240753,578.82996,0.30511382,1198.3496,480.4198,0.1904457,39.88364,507.4826,0.26742247,33.3085,550.76843,0.21079814,1248.4231,501.00125,0.14823464
6924,1244.1776,497.2276,0.21822785,33.854633,578.4679,0.30512348,1198.3401,480.32428,0.19393046,39.845848,507.4272,0.24852836,33.146698,550.691,0.22558081,34.059517,554.15216,0.15261737
6925,1245.3011,498.40482,0.2432661,34.25689,578.15,0.29979286,1198.4308,480.1745,0.2013464,40.2011,507.06775,0.24800621,32.972233,550.43854,0.22305652,33.5917,553.98505,0.15019286
6926,1245.9359,498.74976,0.25245723,33.779507,579.0388,0.29775625,1198.2255,479.7388,0.20424303,40.001854,506.77023,0.24951808,32.75881,550.431,0.2285986,33.22535,553.748,0.15396297
6927,1246.6271,498.9563,0.2563573,34.20971,578.39636,0.29460576,1197.6415,479.32242,0.21553497,40.160954,506.4443,0.25150865,33.408066,549.92017,0.22070912,34.058807,553.5359,0.15197107
6928,1247.0841,499.0737,0.25867462,34.416725,578.5502,0.30500135,1198.3973,480.27554,0.20906869,40.640118,506.11255,0.25406554,33.35628,550.1863,0.2165439,33.616722,553.6372,0.14982556
6929,1247.7656,499.5641,0.2694924,34.160446,578.40283,0.3010283,1187.9672,472.34692,0.21701919,40.710644,505.76373,0.25053927,33.30883,550.3595,0.21704152,33.750706,553.81915,0.14777607
6930,1248.141,500.15686,0.2747537,34.188892,578.26495,0.30024788,1187.9135,471.81134,0.21219929,41.29273,505.55295,0.24894086,33.54662,549.9355,0.22174828,33.881214,553.37177,0.1595206
6931,1249.6006,501.06137,0.29858077,34.092648,578.6248,0.30114976,1187.5983,470.7914,0.2254105,41.712826,503.8887,0.24864143,33.55173,549.57544,0.23041588,33.63607,553.0325,0.16585751
6932,1251.3539,501.24484,0.2988215,34.06381,578.4412,0.30152324,1198.6736,477.8901,0.2326651,1251.5068,499.8435,0.24766833,33.696774,549.53973,0.23447123,33.77639,553.0151,0.16860047
6933,1251.9333,500.83237,0.30010045,34.13089,578.3473,0.304747,1198.5369,477.8592,0.23794453,1252.1621,499.5073,0.25790417,33.669792,549.67084,0.23461622,33.60144,553.21185,0.17019852
